tournament,startTime,match_id,esports_game_id,game_num,team_a_name,team_b_name,has_vods
lec_summer_2025,2025-08-10T15:00:00Z,113487543463874916,113487543463874917,1,Fnatic,Shifters,1
lec_summer_2025,2025-08-10T15:00:00Z,113487543463874916,113487543463874918,2,Fnatic,Shifters,1
lec_summer_2025,2025-08-10T15:00:00Z,113487543463874916,113487543463874919,3,Fnatic,Shifters,0
lec_summer_2025,2025-08-10T17:00:00Z,113487543463874856,113487543463874857,1,Karmine Corp,Movistar KOI,1
lec_summer_2025,2025-08-10T17:00:00Z,113487543463874856,113487543463874858,2,Karmine Corp,Movistar KOI,1
lec_summer_2025,2025-08-10T17:00:00Z,113487543463874856,113487543463874859,3,Karmine Corp,Movistar KOI,1
lec_summer_2025,2025-08-16T15:00:00Z,113487543463874868,113487543463874869,1,Movistar KOI,Natus Vincere,1
lec_summer_2025,2025-08-16T15:00:00Z,113487543463874868,113487543463874870,2,Movistar KOI,Natus Vincere,1
lec_summer_2025,2025-08-16T15:00:00Z,113487543463874868,113487543463874871,3,Movistar KOI,Natus Vincere,0
lec_summer_2025,2025-08-16T17:00:00Z,113487543463874928,113487543463874929,1,Team Heretics,SK Gaming,1
lec_summer_2025,2025-08-16T17:00:00Z,113487543463874928,113487543463874930,2,Team Heretics,SK Gaming,1
lec_summer_2025,2025-08-16T17:00:00Z,113487543463874928,113487543463874931,3,Team Heretics,SK Gaming,1
lec_summer_2025,2025-08-17T15:00:00Z,113487543463874892,113487543463874893,1,Team Vitality,Natus Vincere,1
lec_summer_2025,2025-08-17T15:00:00Z,113487543463874892,113487543463874894,2,Team Vitality,Natus Vincere,1
lec_summer_2025,2025-08-17T15:00:00Z,113487543463874892,113487543463874895,3,Team Vitality,Natus Vincere,0
lec_summer_2025,2025-08-17T17:00:00Z,113487543463874896,113487543463874897,1,Fnatic,G2 Esports,1
lec_summer_2025,2025-08-17T17:00:00Z,113487543463874896,113487543463874898,2,Fnatic,G2 Esports,1
lec_summer_2025,2025-08-17T17:00:00Z,113487543463874896,113487543463874899,3,Fnatic,G2 Esports,0
lec_summer_2025,2025-08-18T15:00:00Z,113487543463874876,113487543463874877,1,Karmine Corp,Team Vitality,1
lec_summer_2025,2025-08-18T15:00:00Z,113487543463874876,113487543463874878,2,Karmine Corp,Team Vitality,1
lec_summer_2025,2025-08-18T15:00:00Z,113487543463874876,113487543463874879,3,Karmine Corp,Team Vitality,1
lec_summer_2025,2025-08-18T17:00:00Z,113487543463874904,113487543463874905,1,G2 Esports,Shifters,1
lec_summer_2025,2025-08-18T17:00:00Z,113487543463874904,113487543463874906,2,G2 Esports,Shifters,1
lec_summer_2025,2025-08-18T17:00:00Z,113487543463874904,113487543463874907,3,G2 Esports,Shifters,0
lec_summer_2025,2025-08-25T15:00:00Z,113487543463874908,113487543463874909,1,SK Gaming,G2 Esports,1
lec_summer_2025,2025-08-25T15:00:00Z,113487543463874908,113487543463874910,2,SK Gaming,G2 Esports,1
lec_summer_2025,2025-08-25T15:00:00Z,113487543463874908,113487543463874911,3,SK Gaming,G2 Esports,0
lec_summer_2025,2025-08-25T17:00:00Z,113487543463874924,113487543463874925,1,Shifters,Team Heretics,1
lec_summer_2025,2025-08-25T17:00:00Z,113487543463874924,113487543463874926,2,Shifters,Team Heretics,1
lec_summer_2025,2025-08-25T17:00:00Z,113487543463874924,113487543463874927,3,Shifters,Team Heretics,1
lec_summer_2025,2025-08-26T15:00:00Z,113487543463874864,113487543463874865,1,Team Vitality,Movistar KOI,1
lec_summer_2025,2025-08-26T15:00:00Z,113487543463874864,113487543463874866,2,Team Vitality,Movistar KOI,1
lec_summer_2025,2025-08-26T15:00:00Z,113487543463874864,113487543463874867,3,Team Vitality,Movistar KOI,0
lec_summer_2025,2025-08-26T17:00:00Z,113487543463874888,113487543463874889,1,Natus Vincere,GIANTX,1
lec_summer_2025,2025-08-26T17:00:00Z,113487543463874888,113487543463874890,2,Natus Vincere,GIANTX,1
lec_summer_2025,2025-08-26T17:00:00Z,113487543463874888,113487543463874891,3,Natus Vincere,GIANTX,0
lec_summer_2025,2025-09-05T15:00:00Z,113487569888189671,113487569888189672,1,Team Heretics,Team Vitality,1
lec_summer_2025,2025-09-05T15:00:00Z,113487569888189671,113487569888189673,2,Team Heretics,Team Vitality,1
lec_summer_2025,2025-09-05T15:00:00Z,113487569888189671,113487569888189674,3,Team Heretics,Team Vitality,1
lec_summer_2025,2025-09-05T15:00:00Z,113487569888189671,114914218255748361,4,Team Heretics,Team Vitality,1
lec_summer_2025,2025-09-05T15:00:00Z,113487569888189671,114914218255748362,5,Team Heretics,Team Vitality,0
lec_summer_2025,2025-09-06T15:00:00Z,113487569888189667,113487569888189668,1,GIANTX,Shifters,1
lec_summer_2025,2025-09-06T15:00:00Z,113487569888189667,113487569888189669,2,GIANTX,Shifters,1
lec_summer_2025,2025-09-06T15:00:00Z,113487569888189667,113487569888189670,3,GIANTX,Shifters,1
lec_summer_2025,2025-09-06T15:00:00Z,113487569888189667,114914218255748359,4,GIANTX,Shifters,0
lec_summer_2025,2025-09-06T15:00:00Z,113487569888189667,114914218255748360,5,GIANTX,Shifters,0
lec_summer_2025,2025-09-07T15:00:00Z,113487569888189681,113487569888189682,1,Karmine Corp,G2 Esports,1
