tournament,startTime,match_id,esports_game_id,game_num,team_a_name,team_b_name,has_vods
lck_cup_2025,2025-02-15T06:00:00Z,113480952128462478,113480952128462483,5,Dplus KIA,NONGSHIM RED FORCE,0
lck_cup_2025,2025-02-16T06:00:00Z,113480952128462484,113480952128462485,1,Gen.G Esports,Hanwha Life Esports,1
lck_cup_2025,2025-02-16T06:00:00Z,113480952128462484,113480952128462486,2,Gen.G Esports,Hanwha Life Esports,1
lck_cup_2025,2025-02-16T06:00:00Z,113480952128462484,113480952128462487,3,Gen.G Esports,Hanwha Life Esports,1
lck_cup_2025,2025-02-16T06:00:00Z,113480952128462484,113480952128462488,4,Gen.G Esports,Hanwha Life Esports,1
lck_cup_2025,2025-02-16T06:00:00Z,113480952128462484,113480952128462489,5,Gen.G Esports,Hanwha Life Esports,1
lck_cup_2025,2025-02-19T08:00:00Z,113480952128462490,113480952128462491,1,Hanwha Life Esports,Dplus KIA,1
lck_cup_2025,2025-02-19T08:00:00Z,113480952128462490,113480952128462492,2,Hanwha Life Esports,Dplus KIA,1
lck_cup_2025,2025-02-19T08:00:00Z,113480952128462490,113480952128462493,3,Hanwha Life Esports,Dplus KIA,1
lck_cup_2025,2025-02-19T08:00:00Z,113480952128462490,113480952128462494,4,Hanwha Life Esports,Dplus KIA,1
lck_cup_2025,2025-02-19T08:00:00Z,113480952128462490,113480952128462495,5,Hanwha Life Esports,Dplus KIA,1
lck_cup_2025,2025-02-20T08:00:00Z,113480952128462496,113480952128462497,1,NONGSHIM RED FORCE,Gen.G Esports,1
lck_cup_2025,2025-02-20T08:00:00Z,113480952128462496,113480952128462498,2,NONGSHIM RED FORCE,Gen.G Esports,1
lck_cup_2025,2025-02-20T08:00:00Z,113480952128462496,113480952128462499,3,NONGSHIM RED FORCE,Gen.G Esports,1
lck_cup_2025,2025-02-20T08:00:00Z,113480952128462496,113480952128462500,4,NONGSHIM RED FORCE,Gen.G Esports,1
lck_cup_2025,2025-02-20T08:00:00Z,113480952128462496,113480952128462501,5,NONGSHIM RED FORCE,Gen.G Esports,1
lck_cup_2025,2025-02-22T06:00:00Z,113480952128528038,113480952128528039,1,Dplus KIA,Gen.G Esports,1
lck_cup_2025,2025-02-22T06:00:00Z,113480952128528038,113480952128528040,2,Dplus KIA,Gen.G Esports,1
lck_cup_2025,2025-02-22T06:00:00Z,113480952128528038,113480952128528041,3,Dplus KIA,Gen.G Esports,1
lck_cup_2025,2025-02-22T06:00:00Z,113480952128528038,113480952128528042,4,Dplus KIA,Gen.G Esports,0
lck_cup_2025,2025-02-22T06:00:00Z,113480952128528038,113480952128528043,5,Dplus KIA,Gen.G Esports,0
lck_cup_2025,2025-02-23T06:00:00Z,113480952128528044,113480952128528045,1,Hanwha Life Esports,Gen.G Esports,1
lck_cup_2025,2025-02-23T06:00:00Z,113480952128528044,113480952128528046,2,Hanwha Life Esports,Gen.G Esports,1
lck_cup_2025,2025-02-23T06:00:00Z,113480952128528044,113480952128528047,3,Hanwha Life Esports,Gen.G Esports,1
lck_cup_2025,2025-02-23T06:00:00Z,113480952128528044,113480952128528048,4,Hanwha Life Esports,Gen.G Esports,1
lck_cup_2025,2025-02-23T06:00:00Z,113480952128528044,113480952128528049,5,Hanwha Life Esports,Gen.G Esports,1
