oracle_gameid,esports_game_id,start_time,date,game_num,blue,red
LOLTMNT06_128276,114714388568974775,2025-07-16T19:00:00Z,2025-07-16 10:49:40,1,Movistar KOI,GAM Esports
LOLTMNT06_128338,114714388568974775,2025-07-16T19:00:00Z,2025-07-16 14:27:56,1,Hanwha Life Esports,Movistar KOI
